AssociateID,SupervisorID,Associate State,Supervisor State,StateMatch,Associate License,Who can you supervise?,LicenseMatch,AssocAvailability,SupAvailability,AvailabilityOverlap,AvailabilityScore,SupervisorCapacity,Label,Reason
A011,S027,TX,OH,0,LMSW,"LPCC, LMSW, LMFT",1,"Thu Eve, Fri AM, Wed AM, Mon AM, Sat PM","Fri Eve, Sat PM, Sat AM, Wed Eve, Tue AM",1,0.4105,3,0,state_mismatch
A011,S029,TX,TX,1,LMSW,LPC,0,"Thu Eve, Fri AM, Wed AM, Mon AM, Sat PM","Fri Eve, Wed PM, Tue AM, Wed AM",1,0.416,4,0,license_mismatch
A011,S005,TX,PA,0,LMSW,"LMFT, LPC",0,"Thu Eve, Fri AM, Wed AM, Mon AM, Sat PM","Sat AM, Fri PM, Mon PM, Thu PM",0,0.2313,1,0,state_mismatch
A011,S056,TX,SC,0,LMSW,LMSW,1,"Thu Eve, Fri AM, Wed AM, Mon AM, Sat PM","Fri Eve, Tue PM, Thu AM, Wed PM, Mon AM, Wed Eve",1,0.4625,2,0,state_mismatch
A011,S001,TX,SC,0,LMSW,"LMHC, LCSW, LPCC",0,"Thu Eve, Fri AM, Wed AM, Mon AM, Sat PM","Mon PM, Fri AM, Sat Eve, Tue AM",1,0.4149,1,0,state_mismatch
A011,S047,TX,NY,0,LMSW,"LMHC, LCSW",0,"Thu Eve, Fri AM, Wed AM, Mon AM, Sat PM","Thu AM, Mon PM, Wed AM, Sat PM, Sat Eve, Mon Eve",2,0.5489,3,0,state_mismatch
A011,S045,TX,SC,0,LMSW,"LMHC, LPCC",0,"Thu Eve, Fri AM, Wed AM, Mon AM, Sat PM","Mon AM, Wed PM, Sat AM",1,0.4837,3,0,state_mismatch
A011,S007,TX,FL,0,LMSW,"LPCC, LMHC, LPC",0,"Thu Eve, Fri AM, Wed AM, Mon AM, Sat PM","Thu Eve, Mon AM, Fri Eve, Tue Eve, Mon Eve, Thu AM",2,0.3233,1,0,state_mismatch
A012,S028,SC,VA,0,LMFT,"LCSW, LMHC",0,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Thu PM, Mon Eve, Wed PM, Wed AM, Mon PM, Tue AM",3,0.4455,3,0,state_mismatch
A012,S020,SC,SC,1,LMFT,"LCSW, LMHC, LMFT",1,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Tue Eve, Fri PM, Thu PM, Mon PM, Fri AM, Thu Eve",0,0.2506,4,1,good_match
A012,S042,SC,SC,1,LMFT,"LCSW, LMFT",1,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Mon PM, Fri AM, Mon AM, Tue PM, Fri Eve, Thu PM",0,0.1635,2,1,good_match
A012,S033,SC,FL,0,LMFT,LMSW,0,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Fri PM, Mon Eve, Wed Eve, Mon AM",0,0.1655,1,0,state_mismatch
A012,S046,SC,PA,0,LMFT,"LCSW, LPCC, LMSW",0,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Wed Eve, Mon Eve, Sat Eve, Tue AM, Thu Eve, Fri AM",2,0.505,2,0,state_mismatch
A012,S049,SC,PA,0,LMFT,"LMHC, LMSW",0,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Tue AM, Wed AM, Thu AM, Mon PM, Wed PM, Mon AM",4,0.6838,3,0,state_mismatch
A012,S045,SC,SC,1,LMFT,"LMHC, LPCC",0,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Mon AM, Wed PM, Sat AM",1,0.4731,3,0,license_mismatch
A012,S054,SC,SC,1,LMFT,"LMHC, LPC",0,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Wed Eve, Tue AM, Mon PM",1,0.4243,3,0,license_mismatch
A012,S004,SC,GA,0,LMFT,LPCC,0,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Sat PM, Sat AM, Thu PM, Thu Eve, Wed PM",1,0.4079,3,0,state_mismatch
A012,S022,SC,PA,0,LMFT,"LMFT, LCSW, LPCC",1,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Sat PM, Tue PM, Fri PM",0,0.1309,2,0,state_mismatch
A012,S003,SC,SC,1,LMFT,"LCSW, LPCC, LMFT",1,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Sat Eve, Fri PM, Thu PM, Wed PM, Thu AM, Fri Eve",3,0.386,3,1,good_match
A012,S027,SC,OH,0,LMFT,"LPCC, LMSW, LMFT",1,"Wed AM, Thu AM, Sat Eve, Tue AM, Wed PM","Fri Eve, Sat PM, Sat AM, Wed Eve, Tue AM",1,0.4964,3,0,state_mismatch
A013,S041,SC,GA,0,LPCC,"LMFT, LCSW",0,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Fri AM, Mon Eve, Sat AM, Tue PM, Wed Eve",1,0.3056,2,0,state_mismatch
A013,S033,SC,FL,0,LPCC,LMSW,0,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Fri PM, Mon Eve, Wed Eve, Mon AM",0,0.2679,1,0,state_mismatch
A013,S047,SC,NY,0,LPCC,"LMHC, LCSW",0,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Thu AM, Mon PM, Wed AM, Sat PM, Sat Eve, Mon Eve",1,0.3839,3,0,state_mismatch
A013,S056,SC,SC,1,LPCC,LMSW,0,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Fri Eve, Tue PM, Thu AM, Wed PM, Mon AM, Wed Eve",1,0.4776,2,0,license_mismatch
A013,S016,SC,PA,0,LPCC,"LMFT, LPCC",1,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Sat PM, Thu AM, Mon Eve",0,0.184,3,0,state_mismatch
A013,S018,SC,TX,0,LPCC,"LCSW, LMSW, LPC",0,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Wed Eve, Wed AM, Thu Eve, Wed PM, Fri AM, Sat AM",3,0.6757,3,0,state_mismatch
A013,S011,SC,OH,0,LPCC,"LMFT, LPCC",1,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Fri Eve, Fri AM, Sat PM",0,0.139,4,0,state_mismatch
A013,S032,SC,FL,0,LPCC,LMFT,0,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Tue PM, Fri PM, Wed Eve, Wed AM, Mon Eve",1,0.42,4,0,state_mismatch
A013,S055,SC,FL,0,LPCC,"LPCC, LPC",1,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Thu Eve, Fri PM, Mon AM, Fri AM",0,0.1486,4,0,state_mismatch
A013,S000,SC,CA,0,LPCC,"LCSW, LMSW, LPCC",1,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Mon PM, Sat PM, Wed AM, Mon AM, Sat Eve",1,0.3864,4,0,state_mismatch
A013,S043,SC,VA,0,LPCC,"LMSW, LPCC, LMHC",1,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Sat AM, Tue PM, Thu AM, Thu Eve, Sat Eve",1,0.3934,2,0,state_mismatch
A013,S025,SC,VA,0,LPCC,LMFT,0,"Tue Eve, Wed PM, Sat AM, Wed AM, Thu PM","Tue AM, Mon PM, Thu PM, Sat AM, Wed Eve, Fri PM",2,0.5604,4,0,state_mismatch
A014,S039,CA,FL,0,LCSW,"LMFT, LCSW",1,"Mon AM, Tue PM, Fri PM","Fri AM, Sat PM, Thu AM",0,0.1667,2,0,state_mismatch
A014,S000,CA,CA,1,LCSW,"LCSW, LMSW, LPCC",1,"Mon AM, Tue PM, Fri PM","Mon PM, Sat PM, Wed AM, Mon AM, Sat Eve",1,0.2841,4,0,capacity_full
A014,S048,CA,FL,0,LCSW,"LPCC, LMFT, LCSW",1,"Mon AM, Tue PM, Fri PM","Mon PM, Sat AM, Wed Eve, Thu PM, Sat Eve, Thu Eve",0,0.1117,2,0,state_mismatch
A014,S045,CA,SC,0,LCSW,"LMHC, LPCC",0,"Mon AM, Tue PM, Fri PM","Mon AM, Wed PM, Sat AM",1,0.2851,3,0,state_mismatch
A014,S035,CA,NC,0,LCSW,"LMSW, LMFT, LCSW",1,"Mon AM, Tue PM, Fri PM","Wed Eve, Mon PM, Tue Eve, Tue AM",0,0.2009,3,0,state_mismatch
A014,S010,CA,GA,0,LCSW,LMHC,0,"Mon AM, Tue PM, Fri PM","Wed Eve, Thu AM, Mon AM, Mon Eve",1,0.2079,4,0,state_mismatch
A014,S052,CA,NY,0,LCSW,"LPC, LMFT",0,"Mon AM, Tue PM, Fri PM","Thu Eve, Fri AM, Thu PM, Mon PM, Fri PM, Tue Eve",1,0.4375,1,0,state_mismatch
A014,S006,CA,TX,0,LCSW,"LPC, LPCC, LMHC",0,"Mon AM, Tue PM, Fri PM","Mon Eve, Sat Eve, Wed Eve, Wed PM, Thu Eve, Thu PM",0,0.0982,1,0,state_mismatch
A014,S041,CA,GA,0,LCSW,"LMFT, LCSW",1,"Mon AM, Tue PM, Fri PM","Fri AM, Mon Eve, Sat AM, Tue PM, Wed Eve",1,0.4188,2,0,state_mismatch
A014,S042,CA,SC,0,LCSW,"LCSW, LMFT",1,"Mon AM, Tue PM, Fri PM","Mon PM, Fri AM, Mon AM, Tue PM, Fri Eve, Thu PM",2,0.7336,2,0,state_mismatch
A014,S001,CA,SC,0,LCSW,"LMHC, LCSW, LPCC",1,"Mon AM, Tue PM, Fri PM","Mon PM, Fri AM, Sat Eve, Tue AM",0,0.3753,1,0,state_mismatch
A014,S011,CA,OH,0,LCSW,"LMFT, LPCC",0,"Mon AM, Tue PM, Fri PM","Fri Eve, Fri AM, Sat PM",0,0.1825,4,0,state_mismatch
A015,S014,VA,CA,0,LMHC,LMSW,0,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Thu Eve, Sat Eve, Sat AM, Mon PM, Fri Eve",2,0.6246,4,0,state_mismatch
A015,S026,VA,GA,0,LMHC,LPC,0,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Tue AM, Sat PM, Fri Eve",2,0.4306,1,0,state_mismatch
A015,S058,VA,VA,1,LMHC,LMFT,0,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Sat Eve, Wed PM, Fri Eve, Sat AM, Tue Eve, Fri AM",2,0.5456,4,0,license_mismatch
A015,S044,VA,CA,0,LMHC,"LMSW, LPCC, LMFT",0,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Wed PM, Mon Eve, Mon AM",1,0.276,1,0,state_mismatch
A015,S033,VA,FL,0,LMHC,LMSW,0,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Fri PM, Mon Eve, Wed Eve, Mon AM",1,0.299,1,0,state_mismatch
A015,S004,VA,GA,0,LMHC,LPCC,0,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Sat PM, Sat AM, Thu PM, Thu Eve, Wed PM",2,0.3476,3,0,state_mismatch
A015,S028,VA,VA,1,LMHC,"LCSW, LMHC",1,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Thu PM, Mon Eve, Wed PM, Wed AM, Mon PM, Tue AM",3,0.5455,3,1,good_match
A015,S021,VA,SC,0,LMHC,"LMFT, LMSW, LPCC",0,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Tue PM, Fri Eve, Sat Eve",1,0.4487,4,0,state_mismatch
A015,S023,VA,GA,0,LMHC,"LPCC, LMFT",0,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Wed Eve, Fri PM, Tue PM, Mon AM, Thu Eve",0,0.4262,3,0,state_mismatch
A015,S049,VA,PA,0,LMHC,"LMHC, LMSW",1,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Tue AM, Wed AM, Thu AM, Mon PM, Wed PM, Mon AM",1,0.3409,3,0,state_mismatch
A015,S012,VA,CA,0,LMHC,LMFT,0,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Wed AM, Fri Eve, Tue Eve",1,0.3034,1,0,state_mismatch
A015,S013,VA,SC,0,LMHC,LPCC,0,"Thu PM, Tue AM, Mon Eve, Fri Eve, Sat AM","Sat Eve, Tue AM, Thu Eve, Thu AM",1,0.3363,1,0,state_mismatch
A016,S012,PA,CA,0,LMSW,LMFT,0,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Wed AM, Fri Eve, Tue Eve",1,0.5007,1,0,state_mismatch
A016,S053,PA,SC,0,LMSW,LMSW,1,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Thu AM, Wed Eve, Thu Eve",1,0.2162,1,0,state_mismatch
A016,S040,PA,NY,0,LMSW,LMFT,0,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Fri Eve, Mon AM, Wed Eve, Tue Eve, Sat Eve",1,0.2299,3,0,state_mismatch
A016,S045,PA,SC,0,LMSW,"LMHC, LPCC",0,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Mon AM, Wed PM, Sat AM",0,0.1439,3,0,state_mismatch
A016,S031,PA,NY,0,LMSW,"LMSW, LCSW",1,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Thu PM, Sat PM, Thu AM, Wed Eve, Mon PM, Fri PM",3,0.4487,2,0,state_mismatch
A016,S007,PA,FL,0,LMSW,"LPCC, LMHC, LPC",0,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Thu Eve, Mon AM, Fri Eve, Tue Eve, Mon Eve, Thu AM",2,0.4596,1,0,state_mismatch
A016,S001,PA,SC,0,LMSW,"LMHC, LCSW, LPCC",0,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Mon PM, Fri AM, Sat Eve, Tue AM",2,0.3679,1,0,state_mismatch
A016,S003,PA,SC,0,LMSW,"LCSW, LPCC, LMFT",0,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Sat Eve, Fri PM, Thu PM, Wed PM, Thu AM, Fri Eve",2,0.5899,3,0,state_mismatch
A016,S027,PA,OH,0,LMSW,"LPCC, LMSW, LMFT",1,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Fri Eve, Sat PM, Sat AM, Wed Eve, Tue AM",0,0.1779,3,0,state_mismatch
A016,S056,PA,SC,0,LMSW,LMSW,1,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Fri Eve, Tue PM, Thu AM, Wed PM, Mon AM, Wed Eve",1,0.323,2,0,state_mismatch
A016,S005,PA,PA,1,LMSW,"LMFT, LPC",0,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Sat AM, Fri PM, Mon PM, Thu PM",2,0.646,1,0,license_mismatch
A016,S020,PA,SC,0,LMSW,"LCSW, LMHC, LMFT",0,"Mon PM, Thu AM, Fri AM, Fri PM, Tue Eve","Tue Eve, Fri PM, Thu PM, Mon PM, Fri AM, Thu Eve",4,0.5583,4,0,state_mismatch
A017,S048,SC,FL,0,LCSW,"LPCC, LMFT, LCSW",1,"Wed Eve, Mon Eve","Mon PM, Sat AM, Wed Eve, Thu PM, Sat Eve, Thu Eve",1,0.2905,2,0,state_mismatch
A017,S044,SC,CA,0,LCSW,"LMSW, LPCC, LMFT",0,"Wed Eve, Mon Eve","Wed PM, Mon Eve, Mon AM",1,0.6317,1,0,state_mismatch
A017,S008,SC,FL,0,LCSW,LMSW,0,"Wed Eve, Mon Eve","Fri AM, Sat Eve, Sat AM, Mon PM",0,0.1144,2,0,state_mismatch
A017,S031,SC,NY,0,LCSW,"LMSW, LCSW",1,"Wed Eve, Mon Eve","Thu PM, Sat PM, Thu AM, Wed Eve, Mon PM, Fri PM",1,0.3774,2,0,state_mismatch
A017,S059,SC,GA,0,LCSW,LCSW,1,"Wed Eve, Mon Eve","Thu PM, Mon Eve, Sat Eve, Tue AM",1,0.3185,3,0,state_mismatch
A017,S029,SC,TX,0,LCSW,LPC,0,"Wed Eve, Mon Eve","Fri Eve, Wed PM, Tue AM, Wed AM",0,0.1704,4,0,state_mismatch
A017,S032,SC,FL,0,LCSW,LMFT,0,"Wed Eve, Mon Eve","Tue PM, Fri PM, Wed Eve, Wed AM, Mon Eve",2,0.4879,4,0,state_mismatch
A017,S025,SC,VA,0,LCSW,LMFT,0,"Wed Eve, Mon Eve","Tue AM, Mon PM, Thu PM, Sat AM, Wed Eve, Fri PM",1,0.2505,4,0,state_mismatch
A017,S004,SC,GA,0,LCSW,LPCC,0,"Wed Eve, Mon Eve","Sat PM, Sat AM, Thu PM, Thu Eve, Wed PM",0,0.0997,3,0,state_mismatch
A017,S054,SC,SC,1,LCSW,"LMHC, LPC",0,"Wed Eve, Mon Eve","Wed Eve, Tue AM, Mon PM",1,0.3882,3,0,license_mismatch
A017,S039,SC,FL,0,LCSW,"LMFT, LCSW",1,"Wed Eve, Mon Eve","Fri AM, Sat PM, Thu AM",0,0.0,2,0,state_mismatch
A017,S014,SC,CA,0,LCSW,LMSW,0,"Wed Eve, Mon Eve","Thu Eve, Sat Eve, Sat AM, Mon PM, Fri Eve",0,0.1858,4,0,state_mismatch
A018,S014,PA,CA,0,LMFT,LMSW,0,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Thu Eve, Sat Eve, Sat AM, Mon PM, Fri Eve",2,0.3004,4,0,state_mismatch
A018,S024,PA,PA,1,LMFT,"LPCC, LMFT",1,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Sat PM, Sat Eve, Mon AM, Fri PM",2,0.4157,4,1,good_match
A018,S019,PA,SC,0,LMFT,LMHC,0,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Thu PM, Wed AM, Sat AM, Thu AM",1,0.2914,1,0,state_mismatch
A018,S009,PA,FL,0,LMFT,LMHC,0,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Fri PM, Thu Eve, Fri AM, Tue AM, Mon Eve",2,0.3679,1,0,state_mismatch
A018,S037,PA,PA,1,LMFT,"LMFT, LPCC, LMHC",1,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Fri Eve, Tue AM, Fri PM, Thu PM",1,0.3835,4,1,good_match
A018,S045,PA,SC,0,LMFT,"LMHC, LPCC",0,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Mon AM, Wed PM, Sat AM",1,0.2551,3,0,state_mismatch
A018,S026,PA,GA,0,LMFT,LPC,0,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Tue AM, Sat PM, Fri Eve",0,0.1294,1,0,state_mismatch
A018,S043,PA,VA,0,LMFT,"LMSW, LPCC, LMHC",0,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Sat AM, Tue PM, Thu AM, Thu Eve, Sat Eve",2,0.3119,2,0,state_mismatch
A018,S010,PA,GA,0,LMFT,LMHC,0,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Wed Eve, Thu AM, Mon AM, Mon Eve",2,0.4409,4,0,state_mismatch
A018,S008,PA,FL,0,LMFT,LMSW,0,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Fri AM, Sat Eve, Sat AM, Mon PM",1,0.2629,2,0,state_mismatch
A018,S058,PA,VA,0,LMFT,LMFT,1,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Sat Eve, Wed PM, Fri Eve, Sat AM, Tue Eve, Fri AM",0,0.1456,4,0,state_mismatch
A018,S003,PA,SC,0,LMFT,"LCSW, LPCC, LMFT",1,"Thu Eve, Thu AM, Fri PM, Mon PM, Mon AM","Sat Eve, Fri PM, Thu PM, Wed PM, Thu AM, Fri Eve",2,0.4059,3,0,state_mismatch
A019,S039,TX,FL,0,LPCC,"LMFT, LCSW",0,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Fri AM, Sat PM, Thu AM",0,0.3343,2,0,state_mismatch
A019,S042,TX,SC,0,LPCC,"LCSW, LMFT",0,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Mon PM, Fri AM, Mon AM, Tue PM, Fri Eve, Thu PM",1,0.2302,2,0,state_mismatch
A019,S008,TX,FL,0,LPCC,LMSW,0,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Fri AM, Sat Eve, Sat AM, Mon PM",1,0.3513,2,0,state_mismatch
A019,S018,TX,TX,1,LPCC,"LCSW, LMSW, LPC",0,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Wed Eve, Wed AM, Thu Eve, Wed PM, Fri AM, Sat AM",4,0.5878,3,0,license_mismatch
A019,S044,TX,CA,0,LPCC,"LMSW, LPCC, LMFT",1,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Wed PM, Mon Eve, Mon AM",1,0.2634,1,0,state_mismatch
A019,S009,TX,FL,0,LPCC,LMHC,0,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Fri PM, Thu Eve, Fri AM, Tue AM, Mon Eve",1,0.3014,1,0,state_mismatch
A019,S038,TX,FL,0,LPCC,"LMFT, LMSW, LPC",0,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Tue PM, Fri AM, Thu Eve, Mon AM",1,0.3413,2,0,state_mismatch
A019,S007,TX,FL,0,LPCC,"LPCC, LMHC, LPC",1,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Thu Eve, Mon AM, Fri Eve, Tue Eve, Mon Eve, Thu AM",1,0.2145,1,0,state_mismatch
A019,S029,TX,TX,1,LPCC,LPC,0,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Fri Eve, Wed PM, Tue AM, Wed AM",2,0.4902,4,0,license_mismatch
A019,S020,TX,SC,0,LPCC,"LCSW, LMHC, LMFT",0,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Tue Eve, Fri PM, Thu PM, Mon PM, Fri AM, Thu Eve",2,0.4672,4,0,state_mismatch
A019,S035,TX,NC,0,LPCC,"LMSW, LMFT, LCSW",0,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Wed Eve, Mon PM, Tue Eve, Tue AM",0,0.1647,3,0,state_mismatch
A019,S030,TX,VA,0,LPCC,"LMHC, LPCC, LMSW",1,"Wed AM, Thu PM, Thu Eve, Sat AM, Wed PM","Fri PM, Wed AM, Thu Eve, Tue Eve, Mon PM",2,0.4442,3,0,state_mismatch
A020,S012,GA,CA,0,LMSW,LMFT,0,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Wed AM, Fri Eve, Tue Eve",0,0.1562,1,0,state_mismatch
A020,S010,GA,GA,1,LMSW,LMHC,0,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Wed Eve, Thu AM, Mon AM, Mon Eve",0,0.1789,4,0,license_mismatch
A020,S011,GA,OH,0,LMSW,"LMFT, LPCC",0,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Fri Eve, Fri AM, Sat PM",1,0.4365,4,0,state_mismatch
A020,S005,GA,PA,0,LMSW,"LMFT, LPC",0,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Sat AM, Fri PM, Mon PM, Thu PM",2,0.4138,1,0,state_mismatch
A020,S020,GA,SC,0,LMSW,"LCSW, LMHC, LMFT",0,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Tue Eve, Fri PM, Thu PM, Mon PM, Fri AM, Thu Eve",2,0.3941,4,0,state_mismatch
A020,S029,GA,TX,0,LMSW,LPC,0,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Fri Eve, Wed PM, Tue AM, Wed AM",1,0.3891,4,0,state_mismatch
A020,S053,GA,SC,0,LMSW,LMSW,1,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Thu AM, Wed Eve, Thu Eve",0,0.1172,1,0,state_mismatch
A020,S048,GA,FL,0,LMSW,"LPCC, LMFT, LCSW",0,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Mon PM, Sat AM, Wed Eve, Thu PM, Sat Eve, Thu Eve",3,0.5219,2,0,state_mismatch
A020,S009,GA,FL,0,LMSW,LMHC,0,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Fri PM, Thu Eve, Fri AM, Tue AM, Mon Eve",1,0.2657,1,0,state_mismatch
A020,S004,GA,GA,1,LMSW,LPCC,0,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Sat PM, Sat AM, Thu PM, Thu Eve, Wed PM",2,0.5691,3,0,license_mismatch
A020,S023,GA,GA,1,LMSW,"LPCC, LMFT",0,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Wed Eve, Fri PM, Tue PM, Mon AM, Thu Eve",0,0.2129,3,0,license_mismatch
A020,S025,GA,VA,0,LMSW,LMFT,0,"Mon PM, Fri AM, Sat Eve, Wed PM, Sat AM","Tue AM, Mon PM, Thu PM, Sat AM, Wed Eve, Fri PM",2,0.481,4,0,state_mismatch
A021,S052,SC,NY,0,LPCC,"LPC, LMFT",0,"Thu Eve, Wed Eve, Thu PM, Thu AM","Thu Eve, Fri AM, Thu PM, Mon PM, Fri PM, Tue Eve",2,0.3841,1,0,state_mismatch
A021,S014,SC,CA,0,LPCC,LMSW,0,"Thu Eve, Wed Eve, Thu PM, Thu AM","Thu Eve, Sat Eve, Sat AM, Mon PM, Fri Eve",1,0.2511,4,0,state_mismatch
A021,S042,SC,SC,1,LPCC,"LCSW, LMFT",0,"Thu Eve, Wed Eve, Thu PM, Thu AM","Mon PM, Fri AM, Mon AM, Tue PM, Fri Eve, Thu PM",1,0.304,2,0,license_mismatch
A021,S017,SC,TX,0,LPCC,LPCC,1,"Thu Eve, Wed Eve, Thu PM, Thu AM","Wed PM, Wed AM, Sat Eve, Fri PM, Sat PM",0,0.156,2,0,state_mismatch
A021,S046,SC,PA,0,LPCC,"LCSW, LPCC, LMSW",1,"Thu Eve, Wed Eve, Thu PM, Thu AM","Wed Eve, Mon Eve, Sat Eve, Tue AM, Thu Eve, Fri AM",2,0.3686,2,0,state_mismatch
A021,S039,SC,FL,0,LPCC,"LMFT, LCSW",0,"Thu Eve, Wed Eve, Thu PM, Thu AM","Fri AM, Sat PM, Thu AM",1,0.4028,2,0,state_mismatch
A021,S003,SC,SC,1,LPCC,"LCSW, LPCC, LMFT",1,"Thu Eve, Wed Eve, Thu PM, Thu AM","Sat Eve, Fri PM, Thu PM, Wed PM, Thu AM, Fri Eve",2,0.5279,3,1,good_match
A021,S007,SC,FL,0,LPCC,"LPCC, LMHC, LPC",1,"Thu Eve, Wed Eve, Thu PM, Thu AM","Thu Eve, Mon AM, Fri Eve, Tue Eve, Mon Eve, Thu AM",2,0.4409,1,0,state_mismatch
A021,S057,SC,TX,0,LPCC,"LPC, LMSW",0,"Thu Eve, Wed Eve, Thu PM, Thu AM","Fri AM, Wed PM, Thu AM, Sat PM, Wed Eve",2,0.476,4,0,state_mismatch
A021,S029,SC,TX,0,LPCC,LPC,0,"Thu Eve, Wed Eve, Thu PM, Thu AM","Fri Eve, Wed PM, Tue AM, Wed AM",0,0.268,4,0,state_mismatch
A021,S006,SC,TX,0,LPCC,"LPC, LPCC, LMHC",1,"Thu Eve, Wed Eve, Thu PM, Thu AM","Mon Eve, Sat Eve, Wed Eve, Wed PM, Thu Eve, Thu PM",3,0.7686,1,0,state_mismatch
A021,S015,SC,FL,0,LPCC,LMFT,0,"Thu Eve, Wed Eve, Thu PM, Thu AM","Thu PM, Wed Eve, Sat AM",2,0.4652,2,0,state_mismatch
A022,S046,TX,PA,0,LPC,"LCSW, LPCC, LMSW",0,"Mon AM, Mon Eve, Sat Eve, Fri PM","Wed Eve, Mon Eve, Sat Eve, Tue AM, Thu Eve, Fri AM",2,0.5778,2,0,state_mismatch
